box_score_id,matchup_id,home
552,276,True
553,276,False
554,277,True
555,277,False
556,278,True
557,278,False
558,279,True
559,279,False
560,280,True
561,280,False
562,281,True
563,281,False
564,282,True
565,282,False
566,283,True
567,283,False
568,284,True
569,284,False
570,285,True
571,285,False
572,286,True
573,286,False
574,287,True
575,287,False
576,288,True
577,288,False
578,289,True
579,289,False
580,290,True
581,290,False
582,291,True
583,291,False
584,292,True
585,292,False
586,293,True
587,293,False
588,294,True
589,294,False
590,295,True
591,295,False
592,296,True
593,296,False
594,297,True
595,297,False
596,298,True
597,298,False
598,299,True
599,299,False
600,300,True
601,300,False
602,301,True
603,301,False
604,302,True
605,302,False
606,303,True
607,303,False
608,304,True
609,304,False
610,305,True
611,305,False
612,306,True
613,306,False
614,307,True
615,307,False
616,308,True
617,308,False
618,309,True
619,309,False
620,310,True
621,310,False
622,311,True
623,311,False
624,312,True
625,312,False
626,313,True
627,313,False
628,314,True
629,314,False
630,315,True
631,315,False
632,316,True
633,316,False
634,317,True
635,317,False
636,318,True
637,318,False
638,319,True
639,319,False
640,320,True
641,320,False
642,321,True
643,321,False
644,322,True
645,322,False
646,323,True
647,323,False
648,324,True
649,324,False
650,325,True
651,325,False
652,326,True
653,326,False
654,327,True
655,327,False
656,328,True
657,328,False
658,329,True
659,329,False
660,330,True
661,330,False
662,331,True
663,331,False
664,332,True
665,332,False
666,333,True
667,333,False
668,334,True
669,334,False
670,335,True
671,335,False
672,336,True
673,336,False
674,337,True
675,337,False
676,338,True
677,338,False
678,339,True
679,339,False
680,340,True
681,340,False
682,341,True
683,341,False
684,342,True
685,342,False
686,343,True
687,343,False
688,344,True
689,344,False
690,345,True
691,345,False
692,346,True
693,346,False
694,347,True
695,347,False
696,348,True
697,348,False
698,349,True
699,349,False
700,350,True
701,350,False
702,351,True
703,351,False
704,352,True
705,352,False
706,353,True
707,353,False
708,354,True
709,354,False
710,355,True
711,355,False
712,356,True
713,356,False
714,357,True
715,357,False
716,358,True
717,358,False
718,359,True
719,359,False
720,360,True
721,360,False
722,361,True
723,361,False
724,362,True
725,362,False
726,363,True
727,363,False
728,364,True
729,364,False
730,365,True
731,365,False
732,366,True
733,366,False
734,367,True
735,367,False
736,368,True
737,368,False
738,369,True
739,369,False
740,370,True
741,370,False
742,371,True
743,371,False
744,372,True
745,372,False
746,373,True
747,373,False
748,374,True
749,374,False
750,375,True
751,375,False
752,376,True
753,376,False
754,377,True
755,377,False
756,378,True
757,378,False
758,379,True
759,379,False
760,380,True
761,380,False
762,381,True
763,381,False
764,382,True
765,382,False
766,383,True
767,383,False
768,384,True
769,384,False
770,385,True
771,385,False
772,386,True
773,386,False
774,387,True
775,387,False
776,388,True
777,388,False
778,389,True
779,389,False
780,390,True
781,390,False
782,391,True
783,391,False
784,392,True
785,392,False
786,393,True
787,393,False
788,394,True
789,394,False
790,395,True
791,395,False
792,396,True
793,396,False
794,397,True
795,397,False
796,398,True
797,398,False
798,399,True
799,399,False
800,400,True
801,400,False
802,401,True
803,401,False
804,402,True
805,402,False
806,403,True
807,403,False
808,404,True
809,404,False
810,405,True
811,405,False
812,406,True
813,406,False
814,407,True
815,407,False
816,408,True
817,408,False
818,409,True
819,409,False
820,410,True
821,410,False
822,411,True
823,411,False
824,412,True
825,412,False
826,413,True
827,413,False
828,414,True
829,414,False
830,415,True
831,415,False
832,416,True
833,416,False
834,417,True
835,417,False
836,418,True
837,418,False
838,419,True
839,419,False
840,420,True
841,420,False
842,421,True
843,421,False
844,422,True
845,422,False
846,423,True
847,423,False
848,424,True
849,424,False
850,425,True
851,425,False
852,426,True
853,426,False
854,427,True
855,427,False
856,428,True
857,428,False
858,429,True
859,429,False
860,430,True
861,430,False
862,431,True
863,431,False
864,432,True
865,432,False
866,433,True
867,433,False
868,434,True
869,434,False
870,435,True
871,435,False
872,436,True
873,436,False
874,437,True
875,437,False
876,438,True
877,438,False
878,439,True
879,439,False
880,440,True
881,440,False
882,441,True
883,441,False
884,442,True
885,442,False
886,443,True
887,443,False
888,444,True
889,444,False
890,445,True
891,445,False
892,446,True
893,446,False
894,447,True
895,447,False
896,448,True
897,448,False
898,449,True
899,449,False
900,450,True
901,450,False
902,451,True
903,451,False
904,452,True
905,452,False
906,453,True
907,453,False
908,454,True
909,454,False
910,455,True
911,455,False
912,456,True
913,456,False
914,457,True
915,457,False
916,458,True
917,458,False
918,459,True
919,459,False
920,460,True
921,460,False
922,461,True
923,461,False
924,462,True
925,462,False
926,463,True
927,463,False
928,464,True
929,464,False
930,465,True
931,465,False
932,466,True
933,466,False
934,467,True
935,467,False
936,468,True
937,468,False
938,469,True
939,469,False
940,470,True
941,470,False
942,471,True
943,471,False
944,472,True
945,472,False
946,473,True
947,473,False
948,474,True
949,474,False
950,475,True
951,475,False
952,476,True
953,476,False
954,477,True
955,477,False
956,478,True
957,478,False
958,479,True
959,479,False
960,480,True
961,480,False
962,481,True
963,481,False
964,482,True
965,482,False
966,483,True
967,483,False
968,484,True
969,484,False
970,485,True
971,485,False
972,486,True
973,486,False
974,487,True
975,487,False
976,488,True
977,488,False
978,489,True
979,489,False
980,490,True
981,490,False
982,491,True
983,491,False
984,492,True
985,492,False
986,493,True
987,493,False
988,494,True
989,494,False
990,495,True
991,495,False
992,496,True
993,496,False
994,497,True
995,497,False
996,498,True
997,498,False
998,499,True
999,499,False
1000,500,True
1001,500,False
1002,501,True
1003,501,False
1004,502,True
1005,502,False
1006,503,True
1007,503,False
1008,504,True
1009,504,False
1010,505,True
1011,505,False
1012,506,True
1013,506,False
1014,507,True
1015,507,False
1016,508,True
1017,508,False
1018,509,True
1019,509,False
1020,510,True
1021,510,False
1022,511,True
1023,511,False
1024,512,True
1025,512,False
1026,513,True
1027,513,False
1028,514,True
1029,514,False
1030,515,True
1031,515,False
1032,516,True
1033,516,False
1034,517,True
1035,517,False
1036,518,True
1037,518,False
1038,519,True
1039,519,False
1040,520,True
1041,520,False
1042,521,True
1043,521,False
1044,522,True
1045,522,False
1046,523,True
1047,523,False
1048,524,True
1049,524,False
1050,525,True
1051,525,False
1052,526,True
1053,526,False
1054,527,True
1055,527,False
1056,528,True
1057,528,False
1058,529,True
1059,529,False
1060,530,True
1061,530,False
1062,531,True
1063,531,False
1064,532,True
1065,532,False
1066,533,True
1067,533,False
1068,534,True
1069,534,False
1070,535,True
1071,535,False
1072,536,True
1073,536,False
1074,537,True
1075,537,False
1076,538,True
1077,538,False
1078,539,True
1079,539,False
1080,540,True
1081,540,False
1082,541,True
1083,541,False
1084,542,True
1085,542,False
1086,543,True
1087,543,False
1088,544,True
1089,544,False
1090,545,True
1091,545,False
1092,546,True
1093,546,False
1094,547,True
1095,547,False
1096,548,True
1097,548,False
1098,549,True
1099,549,False
1100,550,True
1101,550,False
1102,551,True
1103,551,False
1104,552,True
1105,552,False
1106,553,True
1107,553,False
1108,554,True
1109,554,False
1110,555,True
1111,555,False
1112,556,True
1113,556,False
1114,557,True
1115,557,False
1116,558,True
1117,558,False
1118,559,True
1119,559,False
1120,560,True
1121,560,False
1122,561,True
1123,561,False
1124,562,True
1125,562,False
1126,563,True
1127,563,False
1128,564,True
1129,564,False
1130,565,True
1131,565,False
1132,566,True
1133,566,False
1134,567,True
1135,567,False
1136,568,True
1137,568,False
1138,569,True
1139,569,False
1140,570,True
1141,570,False
1142,571,True
1143,571,False
1144,572,True
1145,572,False
1146,573,True
1147,573,False
1148,574,True
1149,574,False
1150,575,True
1151,575,False
1152,576,True
1153,576,False
1154,577,True
1155,577,False
1156,578,True
1157,578,False
1158,579,True
1159,579,False
1160,580,True
1161,580,False
1162,581,True
1163,581,False
1164,582,True
1165,582,False
1166,583,True
1167,583,False
1168,584,True
1169,584,False
1170,585,True
1171,585,False
1172,586,True
1173,586,False
1174,587,True
1175,587,False
1176,588,True
1177,588,False
1178,589,True
1179,589,False
1180,590,True
1181,590,False
1182,591,True
1183,591,False
1184,592,True
1185,592,False
1186,593,True
1187,593,False
1188,594,True
1189,594,False
1190,595,True
1191,595,False
1192,596,True
1193,596,False
1194,597,True
1195,597,False
1196,598,True
1197,598,False
1198,599,True
1199,599,False
1200,600,True
1201,600,False
1202,601,True
1203,601,False
1204,602,True
1205,602,False
1206,603,True
1207,603,False
1208,604,True
1209,604,False
1210,605,True
1211,605,False
1212,606,True
1213,606,False
1214,607,True
1215,607,False
1216,608,True
1217,608,False
1218,609,True
1219,609,False
1220,610,True
1221,610,False
1222,611,True
1223,611,False
1224,612,True
1225,612,False
1226,613,True
1227,613,False
1228,614,True
1229,614,False
1230,615,True
1231,615,False
1232,616,True
1233,616,False
1234,617,True
1235,617,False
1236,618,True
1237,618,False
1238,619,True
1239,619,False
1240,620,True
1241,620,False
1242,621,True
1243,621,False
1244,622,True
1245,622,False
1246,623,True
1247,623,False
1248,624,True
1249,624,False
1250,625,True
1251,625,False
1252,626,True
1253,626,False
1254,627,True
1255,627,False
1256,628,True
1257,628,False
1258,629,True
1259,629,False
1260,630,True
1261,630,False
1262,631,True
1263,631,False
1264,632,True
1265,632,False
1266,633,True
1267,633,False
1268,634,True
1269,634,False
1270,635,True
1271,635,False
1272,636,True
1273,636,False
1274,637,True
1275,637,False
1276,638,True
1277,638,False
1278,639,True
1279,639,False
1280,640,True
1281,640,False
1282,641,True
1283,641,False
1284,642,True
1285,642,False
1286,643,True
1287,643,False
1288,644,True
1289,644,False
1290,645,True
1291,645,False
1292,646,True
1293,646,False
1294,647,True
1295,647,False
1296,648,True
1297,648,False
1298,649,True
1299,649,False
1300,650,True
1301,650,False
1302,651,True
1303,651,False
1304,652,True
1305,652,False
1306,653,True
1307,653,False
1308,654,True
1309,654,False
1310,655,True
1311,655,False
1312,656,True
1313,656,False
1314,657,True
1315,657,False
1316,658,True
1317,658,False
1318,659,True
1319,659,False
1320,660,True
1321,660,False
1322,661,True
1323,661,False
1324,662,True
1325,662,False
1326,663,True
1327,663,False
1328,664,True
1329,664,False
1330,665,True
1331,665,False
1332,666,True
1333,666,False
1334,667,True
1335,667,False
1336,668,True
1337,668,False
1338,669,True
1339,669,False
1340,670,True
1341,670,False
1342,671,True
1343,671,False
1344,672,True
1345,672,False
1346,673,True
1347,673,False
1348,674,True
1349,674,False
1350,675,True
1351,675,False
1352,676,True
1353,676,False
1354,677,True
1355,677,False
1356,678,True
1357,678,False
1358,679,True
1359,679,False
1360,680,True
1361,680,False
1362,681,True
1363,681,False
1364,682,True
1365,682,False
1366,683,True
1367,683,False
1368,684,True
1369,684,False
1370,685,True
1371,685,False
1372,686,True
1373,686,False
1374,687,True
1375,687,False
1376,688,True
1377,688,False
1378,689,True
1379,689,False
1380,690,True
1381,690,False
1382,691,True
1383,691,False
1384,692,True
1385,692,False
1386,693,True
1387,693,False
1388,694,True
1389,694,False
1390,695,True
1391,695,False
1392,696,True
1393,696,False
1394,697,True
1395,697,False
1396,698,True
1397,698,False
1398,699,True
1399,699,False
1400,700,True
1401,700,False
1402,701,True
1403,701,False
1404,702,True
1405,702,False
1406,703,True
1407,703,False
1408,704,True
1409,704,False
1410,705,True
1411,705,False
1412,706,True
1413,706,False
1414,707,True
1415,707,False
1416,708,True
1417,708,False
1418,709,True
1419,709,False
1420,710,True
1421,710,False
1422,711,True
1423,711,False
1424,712,True
1425,712,False
1426,713,True
1427,713,False
1428,714,True
1429,714,False
1430,715,True
1431,715,False
1432,716,True
1433,716,False
1434,717,
1435,717,
1436,718,True
1437,718,False
1438,719,True
1439,719,False
1440,720,True
1441,720,False
1442,721,True
1443,721,False
1444,722,True
1445,722,False
1446,723,True
1447,723,False
1448,724,True
1449,724,False
1450,725,True
1451,725,False
1452,726,True
1453,726,False
1454,727,True
1455,727,False
1456,728,True
1457,728,False
1458,729,True
1459,729,False
1460,730,True
1461,730,False
1462,731,True
1463,731,False
1464,732,True
1465,732,False
1466,733,True
1467,733,False
1468,734,True
1469,734,False
1470,735,True
1471,735,False
1472,736,True
1473,736,False
1474,737,True
1475,737,False
1476,738,True
1477,738,False
1478,739,True
1479,739,False
1480,740,True
1481,740,False
1482,741,True
1483,741,False
1484,742,True
1485,742,False
1486,743,True
1487,743,False
1488,744,True
1489,744,False
1490,745,True
1491,745,False
1492,746,True
1493,746,False
1494,747,True
1495,747,False
1496,748,True
1497,748,False
1498,749,True
1499,749,False
1500,750,True
1501,750,False
1502,751,True
1503,751,False
1504,752,True
1505,752,False
1506,753,True
1507,753,False
1508,754,True
1509,754,False
1510,755,True
1511,755,False
1512,756,True
1513,756,False
1514,757,True
1515,757,False
1516,758,True
1517,758,False
1518,759,True
1519,759,False
1520,760,True
1521,760,False
1522,761,True
1523,761,False
1524,762,True
1525,762,False
1526,763,True
1527,763,False
1528,764,True
1529,764,False
1530,765,True
1531,765,False
1532,766,True
1533,766,False
1534,767,True
1535,767,False
1536,768,True
1537,768,False
1538,769,True
1539,769,False
1540,770,True
1541,770,False
1542,771,True
1543,771,False
1544,772,True
1545,772,False
1546,773,True
1547,773,False
1548,774,True
1549,774,False
1550,775,True
1551,775,False
1552,776,True
1553,776,False
1554,777,True
1555,777,False
1556,778,True
1557,778,False
1558,779,True
1559,779,False
1560,780,True
1561,780,False
1562,781,True
1563,781,False
1564,782,True
1565,782,False
1566,783,True
1567,783,False
1568,784,True
1569,784,False
1570,785,True
1571,785,False
1572,786,True
1573,786,False
1574,787,True
1575,787,False
1576,788,True
1577,788,False
1578,789,True
1579,789,False
1580,790,True
1581,790,False
1582,791,True
1583,791,False
1584,792,True
1585,792,False
1586,793,True
1587,793,False
1588,794,True
1589,794,False
1590,795,True
1591,795,False
1592,796,True
1593,796,False
1594,797,True
1595,797,False
1596,798,True
1597,798,False
1598,799,True
1599,799,False
1600,800,True
1601,800,False
1602,801,True
1603,801,False
1604,802,True
1605,802,False
1606,803,True
1607,803,False
1608,804,True
1609,804,False
1610,805,True
1611,805,False
1612,806,True
1613,806,False
1614,807,True
1615,807,False
1616,808,True
1617,808,False
1618,809,True
1619,809,False
1620,810,True
1621,810,False
1622,811,True
1623,811,False
1624,812,True
1625,812,False
1626,813,True
1627,813,False
1628,814,True
1629,814,False
1630,815,True
1631,815,False
1632,816,True
1633,816,False
1634,817,True
1635,817,False
1636,818,True
1637,818,False
1638,819,True
1639,819,False
1640,820,True
1641,820,False
1642,821,True
1643,821,False
1644,822,True
1645,822,False
1646,823,True
1647,823,False
1648,824,True
1649,824,False
1650,825,True
1651,825,False
1652,826,True
1653,826,False
1654,827,True
1655,827,False
1656,828,True
1657,828,False
1658,829,True
1659,829,False
1660,830,True
1661,830,False
1662,831,True
1663,831,False
1664,832,True
1665,832,False
1666,833,True
1667,833,False
1668,834,True
1669,834,False
1670,835,True
1671,835,False
1672,836,True
1673,836,False
1674,837,True
1675,837,False
1676,838,True
1677,838,False
1678,839,True
1679,839,False
1680,840,True
1681,840,False
1682,841,True
1683,841,False
1684,842,True
1685,842,False
1686,843,True
1687,843,False
1688,844,True
1689,844,False
1690,845,True
1691,845,False
1692,846,True
1693,846,False
1694,847,True
1695,847,False
1696,848,True
1697,848,False
1698,849,True
1699,849,False
1700,850,True
1701,850,False
1702,851,True
1703,851,False
1704,852,True
1705,852,False
1706,853,True
1707,853,False
1708,854,True
1709,854,False
1710,855,True
1711,855,False
1712,856,True
1713,856,False
1714,857,True
1715,857,False
1716,858,True
1717,858,False
1718,859,True
1719,859,False
1720,860,True
1721,860,False
1722,861,True
1723,861,False
1724,862,True
1725,862,False
1726,863,True
1727,863,False
1728,864,True
1729,864,False
1730,865,True
1731,865,False
1732,866,True
1733,866,False
1734,867,True
1735,867,False
1736,868,True
1737,868,False
1738,869,True
1739,869,False
1740,870,True
1741,870,False
1742,871,True
1743,871,False
1744,872,True
1745,872,False
1746,873,True
1747,873,False
1748,874,True
1749,874,False
1750,875,True
1751,875,False
1752,876,True
1753,876,False
1754,877,True
1755,877,False
1756,878,True
1757,878,False
1758,879,True
1759,879,False
1760,880,True
1761,880,False
1762,881,True
1763,881,False
1764,882,True
1765,882,False
1766,883,True
1767,883,False
1768,884,True
1769,884,False
1770,885,True
1771,885,False
1772,886,True
1773,886,False
1774,887,True
1775,887,False
1776,888,True
1777,888,False
1778,889,True
1779,889,False
1780,890,True
1781,890,False
1782,891,True
1783,891,False
1784,892,True
1785,892,False
1786,893,True
1787,893,False
1788,894,True
1789,894,False
1790,895,True
1791,895,False
1792,896,True
1793,896,False
1794,897,True
1795,897,False
1796,898,True
1797,898,False
1798,899,True
1799,899,False
1800,900,True
1801,900,False
1802,901,True
1803,901,False
1804,902,True
1805,902,False
1806,903,True
1807,903,False
1808,904,True
1809,904,False
1810,905,True
1811,905,False
1812,906,True
1813,906,False
1814,907,True
1815,907,False
1816,908,True
1817,908,False
1818,909,True
1819,909,False
1820,910,True
1821,910,False
1822,911,True
1823,911,False
1824,912,True
1825,912,False
1826,913,True
1827,913,False
1828,914,True
1829,914,False
1830,915,True
1831,915,False
1832,916,True
1833,916,False
1834,917,True
1835,917,False
1836,918,True
1837,918,False
1838,919,True
1839,919,False
1840,920,True
1841,920,False
1842,921,True
1843,921,False
1844,922,True
1845,922,False
1846,923,True
1847,923,False
1848,924,True
1849,924,False
1850,925,True
1851,925,False
1852,926,True
1853,926,False
1854,927,True
1855,927,False
1856,928,True
1857,928,False
1858,929,True
1859,929,False
1860,930,True
1861,930,False
1862,931,True
1863,931,False
1864,932,True
1865,932,False
1866,933,True
1867,933,False
1868,934,True
1869,934,False
1870,935,True
1871,935,False
1872,936,True
1873,936,False
1874,937,True
1875,937,False
1876,938,True
1877,938,False
1878,939,True
1879,939,False
1880,940,True
1881,940,False
1882,941,True
1883,941,False
1884,942,True
1885,942,False
1886,943,True
1887,943,False
1888,944,True
1889,944,False
1890,945,True
1891,945,False
1892,946,True
1893,946,False
1894,947,True
1895,947,False
1896,948,True
1897,948,False
1898,949,True
1899,949,False
1900,950,True
1901,950,False
1902,951,True
1903,951,False
1904,952,True
1905,952,False
1906,953,True
1907,953,False
1908,954,True
1909,954,False
1910,955,True
1911,955,False
1912,956,True
1913,956,False
1914,957,True
1915,957,False
1916,958,True
1917,958,False
1918,959,True
1919,959,False
1920,960,True
1921,960,False
1922,961,True
1923,961,False
1924,962,True
1925,962,False
1926,963,True
1927,963,False
1928,964,True
1929,964,False
1930,965,True
1931,965,False
1932,966,True
1933,966,False
1934,967,True
1935,967,False
1936,968,True
1937,968,False
1938,969,True
1939,969,False
1940,970,True
1941,970,False
1942,971,True
1943,971,False
1944,972,True
1945,972,False
1946,973,True
1947,973,False
1948,974,True
1949,974,False
1950,975,True
1951,975,False
1952,976,True
1953,976,False
1954,977,True
1955,977,False
1956,978,True
1957,978,False
1958,979,True
1959,979,False
1960,980,True
1961,980,False
1962,981,True
1963,981,False
1964,982,True
1965,982,False
1966,983,True
1967,983,False
1968,984,True
1969,984,False
1970,985,True
1971,985,False
1972,986,True
1973,986,False
1974,987,True
1975,987,False
1976,988,True
1977,988,False
1978,989,True
1979,989,False
1980,990,True
1981,990,False
1982,991,True
1983,991,False
1984,992,True
1985,992,False
1986,993,True
1987,993,False
1988,994,True
1989,994,False
1990,995,True
1991,995,False
1992,996,True
1993,996,False
1994,997,True
1995,997,False
1996,998,True
1997,998,False
1998,999,True
1999,999,False
2000,1000,True
2001,1000,False
2002,1001,True
2003,1001,False
2004,1002,True
2005,1002,False
2006,1003,True
2007,1003,False
2008,1004,True
2009,1004,False
2010,1005,True
2011,1005,False
2012,1006,True
2013,1006,False
2014,1007,True
2015,1007,False
2016,1008,True
2017,1008,False
2018,1009,True
2019,1009,False
2020,1010,True
2021,1010,False
2022,1011,True
2023,1011,False
2024,1012,True
2025,1012,False
2026,1013,True
2027,1013,False
2028,1014,True
2029,1014,False
2030,1015,True
2031,1015,False
2032,1016,True
2033,1016,False
2034,1017,True
2035,1017,False
2036,1018,True
2037,1018,False
2038,1019,True
2039,1019,False
2040,1020,True
2041,1020,False
2042,1021,True
2043,1021,False
2044,1022,True
2045,1022,False
2046,1023,True
2047,1023,False
2048,1024,True
2049,1024,False
2050,1025,True
2051,1025,False
2052,1026,True
2053,1026,False
2054,1027,True
2055,1027,False
2056,1028,True
2057,1028,False
2058,1029,True
2059,1029,False
2060,1030,True
2061,1030,False
2062,1031,True
2063,1031,False
2064,1032,True
2065,1032,False
2066,1033,True
2067,1033,False
2068,1034,True
2069,1034,False
2070,1035,True
2071,1035,False
2072,1036,True
2073,1036,False
2074,1037,True
2075,1037,False
2076,1038,True
2077,1038,False
2078,1039,True
2079,1039,False
2080,1040,True
2081,1040,False
2082,1041,True
2083,1041,False
2084,1042,True
2085,1042,False
2086,1043,True
2087,1043,False
2088,1044,True
2089,1044,False
2090,1045,True
2091,1045,False
2092,1046,True
2093,1046,False
2094,1047,True
2095,1047,False
2096,1048,True
2097,1048,False
2098,1049,True
2099,1049,False
2100,1050,True
2101,1050,False
2102,1051,True
2103,1051,False
2104,1052,True
2105,1052,False
2106,1053,True
2107,1053,False
2108,1054,True
2109,1054,False
2110,1055,True
2111,1055,False
2112,1056,True
2113,1056,False
2114,1057,True
2115,1057,False
2116,1058,True
2117,1058,False
2118,1059,True
2119,1059,False
2120,1060,True
